DecisionTimeMs,DelayMs,StimType1st,StimType2nd,StimPos1st,StimPos2nd,KeyPressed,Correct
715,25,apple,snake,deg-15,deg15,Right,True
775,25,spider,apple,deg15,deg-15,Right,False
757,25,apple,snake,deg-15,deg15,Right,True
1528,0,apple,snake,deg15,deg-15,Right,True
1091,0,banana,snake,deg15,deg-15,Left,True
655,100,snake,banana,deg-15,deg15,Left,False
639,25,snake,banana,deg-15,deg15,Left,False
697,25,banana,snake,deg15,deg-15,Left,True
865,50,banana,spider,deg-15,deg15,Right,True
667,100,snake,banana,deg15,deg-15,Right,False
533,0,apple,spider,deg-15,deg15,Right,True
654,25,spider,apple,deg-15,deg15,Left,False
954,100,banana,spider,deg15,deg-15,Right,False
851,25,banana,snake,deg15,deg-15,Right,False
853,25,spider,apple,deg15,deg-15,Right,False
973,100,banana,spider,deg-15,deg15,Left,False
1231,100,spider,banana,deg15,deg-15,Right,False
637,25,apple,spider,deg-15,deg15,Right,True
